cty,Name,Individual_income_For_Children_Born_in_1978_rP_gM_p50
cty42083,"McKean County, PA",35566.133
cty42041,"Cumberland County, PA",35305.152
cty42071,"Lancaster County, PA",35161.121
cty42091,"Montgomery County, PA",35129.727
cty42099,"Perry County, PA",35094.543
cty42133,"York County, PA",35091.359
cty42065,"Jefferson County, PA",35078.035
cty42111,"Somerset County, PA",34860.059
cty42119,"Union County, PA",34837.855
cty42079,"Luzerne County, PA",34818.031
cty42069,"Lackawanna County, PA",34780.77
cty42105,"Potter County, PA",34776.117
cty42129,"Westmoreland County, PA",34730.086
cty42093,"Montour County, PA",34620.875
cty44003,"Kent County, RI",34569.637
cty42095,"Northampton County, PA",34536.25
cty42067,"Juniata County, PA",34516.832
cty42047,"Elk County, PA",34286.527
cty42125,"Washington County, PA",34164.988
cty42077,"Lehigh County, PA",34154.805
cty42089,"Monroe County, PA",33964.055
cty42037,"Columbia County, PA",33681.781
cty44001,"Bristol County, RI",33650.992
cty42115,"Susquehanna County, PA",33578.066
cty42123,"Warren County, PA",33556.242
cty42033,"Clearfield County, PA",33436.961
cty42035,"Clinton County, PA",33094.125
cty42051,"Fayette County, PA",33091.625
cty42039,"Crawford County, PA",32979.109
cty42073,"Lawrence County, PA",32955.508
cty42045,"Delaware County, PA",32852.008
cty42081,"Lycoming County, PA",32580.602
cty42087,"Mifflin County, PA",32541.77
cty42117,"Tioga County, PA",32348.949
cty42085,"Mercer County, PA",32285.049
cty42121,"Venango County, PA",32171.65
cty42049,"Erie County, PA",31198.02
cty42043,"Dauphin County, PA",30520.691
cty42101,"Philadelphia County, PA",28196.244
cty45005,"Allendale County, SC",20756.373
cty45065,"McCormick County, SC",
cty46009,"Bon Homme County, SD",
cty46123,"Tripp County, SD",39410.02
cty46051,"Grant County, SD",38076.32
cty46079,"Lake County, SD",37722.949
cty46019,"Butte County, SD",37408.234
cty46013,"Brown County, SD",35569.277
cty46011,"Brookings County, SD",35539.582
cty46023,"Charles Mix County, SD",
cty46125,"Turner County, SD",39380.988
cty46115,"Spink County, SD",38528.469
cty46109,"Roberts County, SD",36324.328
cty46135,"Yankton County, SD",36250.137
cty46035,"Davison County, SD",35938.621
cty46127,"Union County, SD",35861.555
cty46083,"Lincoln County, SD",35045.113
cty46029,"Codington County, SD",34864.625
cty46103,"Pennington County, SD",32388.68
cty47007,"Bledsoe County, TN",31252.166
cty46027,"Clay County, SD",30737.059
cty46033,"Custer County, SD",
cty46037,"Day County, SD",
cty46047,"Fall River County, SD",
cty46065,"Hughes County, SD",35155.156
cty46067,"Hutchinson County, SD",
cty46081,"Lawrence County, SD",34649.684
cty46093,"Meade County, SD",34553.211
cty46099,"Minnehaha County, SD",34394.313
cty46101,"Moody County, SD",
cty46113,,
cty47015,"Cannon County, TN",33740.961
cty47039,"Decatur County, TN",33694.359
cty47017,"Carroll County, TN",32234.188
cty47031,"Coffee County, TN",31680.293
cty47023,"Chester County, TN",31544.609
cty47043,"Dickson County, TN",31205.914
cty47035,"Cumberland County, TN",30946.549
cty47033,"Crockett County, TN",29875.816
cty47021,"Cheatham County, TN",29478.109
cty47009,"Blount County, TN",29281.781
cty47003,"Bedford County, TN",29272.582
cty47019,"Carter County, TN",28809.525
cty47041,"DeKalb County, TN",28756.738
cty47027,"Clay County, TN",28627.904
cty47011,"Bradley County, TN",28054.389
cty47025,"Claiborne County, TN",26793.791
cty47029,"Cocke County, TN",26731.576
cty47013,"Campbell County, TN",26447.072
cty46121,"Todd County, SD",15972.568
cty46129,"Walworth County, SD",
cty47001,"Anderson County, TN",28317.131
cty47005,"Benton County, TN",28218.363
cty47037,"Davidson County, TN",25735.604
cty47095,"Lake County, TN",
cty47101,"Lewis County, TN",25076.395
cty47113,"Madison County, TN",25001.189
cty47127,"Moore County, TN",
cty48003,"Andrews County, TX",41133.094
cty48071,"Chambers County, TX",37317.625
cty48069,"Castro County, TX",36358.078
cty48063,"Camp County, TX",36145.023
cty48035,"Bosque County, TX",35842.629
cty48051,"Burleson County, TX",35811.813
cty48013,"Atascosa County, TX",35433.203
cty48015,"Austin County, TX",35142.16
cty48059,"Callahan County, TX",34559.215
cty48039,"Brazoria County, TX",34199.363
cty48057,"Calhoun County, TX",33284.008
cty48025,"Bee County, TX",33059.25
cty48049,"Brown County, TX",32582.238
cty48067,"Cass County, TX",32430.121
cty47169,"Trousdale County, TN",32276.365
cty48053,"Burnet County, TX",32221.438
cty48043,"Brewster County, TX",32107.523
cty47181,"Wayne County, TN",31768.656
cty48061,"Cameron County, TX",31733.15
cty48001,"Anderson County, TX",31731.643
cty47161,"Stewart County, TN",31676.045
cty47159,"Smith County, TN",31591.141
cty48017,"Bailey County, TX",31569.727
cty48055,"Caldwell County, TX",31378.584
cty48021,"Bastrop County, TX",31214.855
cty47151,"Scott County, TN",31161.389
cty47153,"Sequatchie County, TN",30775.539
cty47171,"Unicoi County, TN",30658.945
cty48005,"Angelina County, TX",30629.186
cty47165,"Sumner County, TN",30214.445
cty47187,"Williamson County, TN",29739.895
cty48037,"Bowie County, TX",29664.693
cty47189,"Wilson County, TN",29585.941
cty48041,"Brazos County, TX",29389.02
cty48029,"Bexar County, TX",29210.744
cty47183,"Weakley County, TN",29187.223
cty47177,"Warren County, TN",29045.643
cty47149,"Rutherford County, TN",28863.299
cty48007,"Aransas County, TX",28752.391
cty48027,"Bell County, TX",28455.08
cty47167,"Tipton County, TN",28444.65
cty47163,"Sullivan County, TN",28100.283
cty48019,"Bandera County, TX",27728.082
cty47155,"Sevier County, TN",27638.383
cty47179,"Washington County, TN",27391.617
cty47185,"White County, TN",27016.262
cty47173,"Union County, TN",26247.105
cty47157,"Shelby County, TN",24493.955
cty47175,"Van Buren County, TN",
cty48009,"Archer County, TX",
cty48047,"Brooks County, TX",
cty48149,"Fayette County, TX",39240.09
cty48131,"Duval County, TX",39162.316
cty48169,"Garza County, TX",38091.641
cty48165,"Gaines County, TX",38003.691
cty48179,"Gray County, TX",36968.23
cty48193,"Hamilton County, TX",36314.504
cty48135,"Ector County, TX",36304.117
cty48111,"Dallam County, TX",36190.773
cty48077,"Clay County, TX",36176.199
cty48115,"Dawson County, TX",35836.695
cty48093,"Comanche County, TX",35754.117
cty48161,"Freestone County, TX",35654.129
cty48097,"Cooke County, TX",35645.469
cty48199,"Hardin County, TX",35513.813
cty48133,"Eastland County, TX",35100.348
cty48123,"DeWitt County, TX",35065.887
cty48143,"Erath County, TX",34815.859
cty48159,"Franklin County, TX",34008.992
cty48163,"Frio County, TX",33840.063
cty48075,"Childress County, TX",33720.922
cty48153,"Floyd County, TX",33705.516
cty48089,"Colorado County, TX",33672.738
cty48117,"Deaf Smith County, TX",33225.57
cty48189,"Hale County, TX",32525.041
cty48127,"Dimmit County, TX",32058.34
cty48085,"Collin County, TX",32012.635
cty48121,"Denton County, TX",32011.928
cty48183,"Gregg County, TX",31912.387
cty48185,"Grimes County, TX",31879.375
cty48083,"Coleman County, TX",31794.568
cty48147,"Fannin County, TX",31692.063
cty48139,"Ellis County, TX",31439.221
cty48091,"Comal County, TX",31395.232
cty48141,"El Paso County, TX",30822.959
cty48073,"Cherokee County, TX",30790.941
cty48079,"Cochran County, TX",
cty48099,"Coryell County, TX",29304.777
cty48103,"Crane County, TX",
cty48107,"Crosby County, TX",
cty48177,"Gonzales County, TX",33038.934
cty48203,"Harrison County, TX",30991.422
cty48157,"Fort Bend County, TX",30585.555
cty48201,"Harris County, TX",30531.805
cty48171,"Gillespie County, TX",30235.695
cty48187,"Guadalupe County, TX",29310.662
cty48167,"Galveston County, TX",29026.727
cty48181,"Grayson County, TX",28593.061
cty48113,"Dallas County, TX",28557.572
cty48145,"Falls County, TX",27880.357
cty48195,"Hansford County, TX",
cty48197,"Hardeman County, TX",
cty48207,"Haskell County, TX",
cty48287,"Lee County, TX",40792.195
cty48285,"Lavaca County, TX",39560.934
cty48335,"Mitchell County, TX",38285.852
cty48337,"Montague County, TX",38265.641
cty48237,"Jack County, TX",37771.676
cty48289,"Leon County, TX",37610.152
cty48249,"Jim Wells County, TX",36626.117
cty48307,"McCulloch County, TX",36520.086
cty48233,"Hutchinson County, TX",35941.836
cty48315,"Marion County, TX",35359.168
cty48219,"Hockley County, TX",35352.465
cty48227,"Howard County, TX",35228.871
cty48253,"Jones County, TX",34136.855
cty48291,"Liberty County, TX",34042.344
cty48329,"Midland County, TX",33910.621
cty48279,"Lamb County, TX",33757.867
cty48251,"Johnson County, TX",33728.875
cty48247,"Jim Hogg County, TX",33670.086
cty48281,"Lampasas County, TX",33570.367
cty48255,"Karnes County, TX",33468.227
cty48217,"Hill County, TX",33166.754
cty48239,"Jackson County, TX",33093.547
cty48331,"Milam County, TX",33002.691
cty48221,"Hood County, TX",32868.953
cty48273,"Kleberg County, TX",32414.023
cty48339,"Montgomery County, TX",32409.906
cty48323,"Maverick County, TX",32240.109
cty48259,"Kendall County, TX",31974.379
cty48293,"Limestone County, TX",31963.727
cty48299,"Llano County, TX",31863.582
cty48241,"Jasper County, TX",31794.881
cty48223,"Hopkins County, TX",31739.551
cty48325,"Medina County, TX",31517.34
cty48225,"Houston County, TX",31490.127
cty48213,"Henderson County, TX",31170.072
cty48321,"Matagorda County, TX",31041.57
cty48215,"Hidalgo County, TX",30873.053
cty48209,"Hays County, TX",30381.938
cty48245,"Jefferson County, TX",29211.025
cty48257,"Kaufman County, TX",29045.1
cty48265,"Kerr County, TX",28857.592
cty48231,"Hunt County, TX",28720.139
cty48267,"Kimble County, TX",
cty48309,"McLennan County, TX",28087.115
cty48277,"Lamar County, TX",27338.77
cty48283,"La Salle County, TX",
cty48297,"Live Oak County, TX",
cty48303,"Lubbock County, TX",28977.17
cty48305,"Lynn County, TX",
cty48313,"Madison County, TX",
cty49013,"Duchesne County, UT",45616.152
cty49047,"Uintah County, UT",45131.703
cty48495,"Winkler County, TX",44287.656
cty48501,"Yoakum County, TX",41301.672
cty48357,"Ochiltree County, TX",41072.602
cty48475,"Ward County, TX",38675.293
cty49023,"Juab County, UT",38386.676
cty48497,"Wise County, TX",38376.02
cty48365,"Panola County, TX",37524.074
cty48371,"Pecos County, TX",37323.926
cty48341,"Moore County, TX",37282.426
cty48415,"Scurry County, TX",37186.188
cty49027,"Millard County, UT",36907.84
cty49007,"Carbon County, UT",36771.105
cty49041,"Sevier County, UT",36724.492
cty48455,"Trinity County, TX",36711.359
cty48351,"Newton County, TX",36267.129
cty48503,"Young County, TX",36257.75
cty48399,"Runnels County, TX",35861.637
cty50019,"Orleans County, VT",35533.121
cty49003,"Box Elder County, UT",35499.266
cty49019,"Grand County, UT",35391.699
cty50015,"Lamoille County, VT",35350.73
cty49043,"Summit County, UT",35248.598
cty48387,"Red River County, TX",35170.32
cty48437,"Swisher County, TX",35041.57
cty48389,"Reeves County, TX",34984.273
cty49045,"Tooele County, UT",34951.25
cty49051,"Wasatch County, UT",34948.535
cty48429,"Stephens County, TX",34688.207
cty48457,"Tyler County, TX",34547.34
cty48363,"Palo Pinto County, TX",34535.543
cty50011,"Franklin County, VT",34453.852
cty49011,"Davis County, UT",34279.672
cty48493,"Wilson County, TX",34226
cty48343,"Morris County, TX",34153.781
cty48401,"Rusk County, TX",34148.465
cty50005,"Caledonia County, VT",33947.242
cty48467,"Van Zandt County, TX",33917
cty50027,"Windsor County, VT",33785.488
cty48409,"San Patricio County, TX",33758.594
cty49039,"Sanpete County, UT",33728.305
cty48419,"Shelby County, TX",33663.918
cty49005,"Cache County, UT",33546.086
cty49057,"Weber County, UT",33545.703
cty48405,"San Augustine County, TX",33495.535
cty49021,"Iron County, UT",33489.477
cty48397,"Rockwall County, TX",33478.723
cty48367,"Parker County, TX",33428.211
cty50023,"Washington County, VT",33305.262
cty50007,"Chittenden County, VT",33270.305
cty48489,"Willacy County, TX",33142.762
cty48381,"Randall County, TX",33118.66
cty49035,"Salt Lake County, UT",32949.488
cty48369,"Parmer County, TX",32919.625
cty49053,"Washington County, UT",32852.918
cty48373,"Polk County, TX",32847.516
cty48473,"Waller County, TX",32795.746
cty50017,"Orange County, VT",32670.785
cty50001,"Addison County, VT",32627.938
cty48481,"Wharton County, TX",32607.297
cty48487,"Wilbarger County, TX",32575.455
cty49049,"Utah County, UT",32567.553
cty48445,"Terry County, TX",32558.025
cty48459,"Upshur County, TX",32526.125
cty48499,"Wood County, TX",32509.041
cty48449,"Titus County, TX",32454.783
cty50021,"Rutland County, VT",32388.387
cty48465,"Val Verde County, TX",32125.67
cty50003,"Bennington County, VT",31911.773
cty48469,"Victoria County, TX",31791.631
cty48407,"San Jacinto County, TX",31635.58
cty48353,"Nolan County, TX",31527.971
cty48361,"Orange County, TX",31519.014
cty48463,"Uvalde County, TX",31408.156
cty48441,"Taylor County, TX",31390.016
cty48485,"Wichita County, TX",31304.568
cty48477,"Washington County, TX",31289.807
cty48491,"Williamson County, TX",31200.17
cty48427,"Starr County, TX",31178.744
cty48479,"Webb County, TX",31092.449
cty48355,"Nueces County, TX",30637.029
cty48471,"Walker County, TX",30614.543
cty48439,"Tarrant County, TX",30099.254
cty48451,"Tom Green County, TX",29814.229
cty48423,"Smith County, TX",29412.219
cty48349,"Navarro County, TX",29381.658
cty48375,"Potter County, TX",29274.318
cty48347,"Nacogdoches County, TX",28756.156
cty48377,"Presidio County, TX",
cty48379,"Rains County, TX",27825.363
cty48383,"Reagan County, TX",
cty48391,"Refugio County, TX",
cty48395,"Robertson County, TX",26785.434
cty48403,"Sabine County, TX",
cty48411,"San Saba County, TX",
cty48505,"Zapata County, TX",
cty50025,"Windham County, VT",30834.42
cty48507,"Zavala County, TX",28589.242
cty49025,"Kane County, UT",
cty51051,"Dickenson County, VA",38482.801
cty51027,"Buchanan County, VA",37331.414
cty51107,"Loudoun County, VA",36983.406
cty51059,"Fairfax County, VA",36414.125
cty51735,"Poquoson city, VA",36334.215
cty53047,"Okanogan County, WA",35932.719
cty53001,"Adams County, WA",35524.195
cty51101,"King William County, VA",35121.254
cty51685,"Manassas Park city, VA",35083.559
cty51683,"Manassas city, VA",35055.645
cty51099,"King George County, VA",34937.855
cty51011,"Appomattox County, VA",34919.883
cty53065,"Stevens County, WA",34896.059
cty53017,"Douglas County, WA",34810.961
cty51043,"Clarke County, VA",34773.301
cty53049,"Pacific County, WA",34675.992
cty53041,"Lewis County, WA",34553.371
cty51069,"Frederick County, VA",34502.129
cty53009,"Clallam County, WA",34361.258
cty51013,"Arlington County, VA",34333.004
cty51005,"Alleghany County, VA",34332.41
cty51019,"Bedford County, VA",34230.563
cty51085,"Hanover County, VA",34187.48
cty51015,"Augusta County, VA",34023.988
cty53037,"Kittitas County, WA",34014.98
cty53039,"Klickitat County, WA",33999.59
cty51061,"Fauquier County, VA",33951.844
cty53021,"Franklin County, WA",33413.465
cty53061,"Snohomish County, WA",33382.203
cty53025,"Grant County, WA",33289.461
cty53031,"Jefferson County, WA",33127.793
cty51113,"Madison County, VA",33005.441
cty53029,"Island County, WA",32913.391
cty51071,"Giles County, VA",32834.719
cty53027,"Grays Harbor County, WA",32753.953
cty51840,"Winchester city, VA",32670.945
cty51031,"Campbell County, VA",32657.857
cty51023,"Botetourt County, VA",32640.076
cty53073,"Whatcom County, WA",32581.678
cty53033,"King County, WA",32484.496
cty51007,"Amelia County, VA",32441.34
cty53005,"Benton County, WA",32272.838
cty53051,"Pend Oreille County, WA",32271.279
cty51025,"Brunswick County, VA",32245.795
cty53007,"Chelan County, WA",32167.416
cty51790,"Staunton city, VA",32144.328
cty53075,"Whitman County, WA",32104.229
cty53057,"Skagit County, WA",32041.939
cty51041,"Chesterfield County, VA",31891.072
cty51009,"Amherst County, VA",31888.162
cty53011,"Clark County, WA",31873.666
cty51065,"Fluvanna County, VA",31666.422
cty53035,"Kitsap County, WA",31617.049
cty53067,"Thurston County, WA",31610.873
cty51073,"Gloucester County, VA",31510.861
cty53045,"Mason County, WA",31460.25
cty53053,"Pierce County, WA",31257.807
cty51111,"Lunenburg County, VA",31126.041
cty51121,"Montgomery County, VA",31066.908
cty51063,"Floyd County, VA",31058.174
cty53071,"Walla Walla County, WA",31056.467
cty53003,"Asotin County, WA",30930.633
cty51109,"Louisa County, VA",30880.148
cty51810,"Virginia Beach city, VA",30878.475
cty53015,"Cowlitz County, WA",30791.871
cty53063,"Spokane County, WA",30724.93
cty51033,"Caroline County, VA",30715.205
cty51775,"Salem city, VA",30679.336
cty51095,"James City County, VA",30567.951
cty51075,"Goochland County, VA",30536.783
cty51105,"Lee County, VA",30524.172
cty51029,"Buckingham County, VA",30503.852
cty51053,"Dinwiddie County, VA",30423.361
cty51049,"Cumberland County, VA",30341.006
cty51079,"Greene County, VA",30085.539
cty51003,"Albemarle County, VA",29860.111
cty51067,"Franklin County, VA",29794.766
cty51047,"Culpeper County, VA",29790.146
cty51820,"Waynesboro city, VA",29703.367
cty51093,"Isle of Wight County, VA",29616.373
cty51087,"Henrico County, VA",29603.236
cty51077,"Grayson County, VA",28993.248
cty51081,"Greensville County, VA",28916.652
cty51700,"Newport News city, VA",28412.768
cty51035,"Carroll County, VA",28285.057
cty51083,"Halifax County, VA",28191.117
cty51089,"Henry County, VA",28095.992
cty51001,"Accomack County, VA",26965.334
cty51036,"Charles City County, VA",
cty51117,"Mecklenburg County, VA",27794.713
cty51119,"Middlesex County, VA",
cty51600,"Fairfax city, VA",37403.398
cty51570,"Colonial Heights city, VA",36573.742
cty51169,"Scott County, VA",35491.852
cty51127,"New Kent County, VA",35062.109
cty51183,"Sussex County, VA",35000.262
cty51179,"Stafford County, VA",34894.57
cty51187,"Warren County, VA",34875.949
cty51171,"Shenandoah County, VA",34726.816
cty51530,"Buena Vista city, VA",34582.727
cty51165,"Rockingham County, VA",34256.402
cty51163,"Rockbridge County, VA",33873.063
cty51580,"Covington city, VA",33782.039
cty51153,"Prince William County, VA",33720.844
cty51167,"Russell County, VA",33689.238
cty51193,"Westmoreland County, VA",33594.629
cty51177,"Spotsylvania County, VA",33444.98
cty51515,,33343.707
cty51139,"Page County, VA",33188.801
cty51185,"Tazewell County, VA",33107.395
cty51199,"York County, VA",33023.355
cty51195,"Wise County, VA",32971.266
cty51161,"Roanoke County, VA",32963.129
cty51137,"Orange County, VA",32910.539
cty51660,"Harrisonburg city, VA",32584.645
cty51135,"Nottoway County, VA",32372.059
cty51145,"Powhatan County, VA",31740.24
cty51197,"Wythe County, VA",31517.383
cty51640,"Galax city, VA",31322.199
cty51149,"Prince George County, VA",30738.857
cty51125,"Nelson County, VA",25971.156
cty51131,"Northampton County, VA",
cty51143,"Pittsylvania County, VA",31247.832
cty51630,"Fredericksburg city, VA",30454.441
cty51510,"Alexandria city, VA",30444.58
cty51173,"Smyth County, VA",30394.168
cty51141,"Patrick County, VA",30231.447
cty51550,"Chesapeake city, VA",29669.859
cty51520,"Bristol city, VA",29577.527
cty51155,"Pulaski County, VA",29427.16
cty51670,"Hopewell city, VA",29319.463
cty51650,"Hampton city, VA",29130.797
cty51595,"Emporia city, VA",28333.037
cty51191,"Washington County, VA",28078.082
cty51175,"Southampton County, VA",27949.121
cty51620,"Franklin city, VA",27612.693
cty51147,"Prince Edward County, VA",27554.824
cty51159,"Richmond County, VA",
cty51181,"Surry County, VA",
cty51540,"Charlottesville city, VA",26899.545
cty51750,"Radford city, VA",26797.811
cty51710,"Norfolk city, VA",26788.588
cty51740,"Portsmouth city, VA",26677.33
cty51800,"Suffolk city, VA",26378.514
cty51770,"Roanoke city, VA",26120.68
cty51830,"Williamsburg city, VA",26120.268
cty51680,"Lynchburg city, VA",25712.811
cty51760,"Richmond city, VA",23010.113
cty51730,"Petersburg city, VA",22836.311
cty51690,"Martinsville city, VA",21774.18
cty53055,"San Juan County, WA",
cty53059,"Skamania County, WA",
cty54057,"Mineral County, WV",35821.445
cty54067,"Nicholas County, WV",35698.445
cty54059,"Mingo County, WV",35662.016
cty54005,"Boone County, WV",35399.91
cty54027,"Hampshire County, WV",35179.473
cty54087,"Roane County, WV",34707.582
cty54015,"Clay County, WV",34503.23
cty54091,"Taylor County, WV",34402.18
cty54043,"Lincoln County, WV",34379.027
cty54077,"Preston County, WV",34345.145
cty54007,"Braxton County, WV",34254.191
cty54019,"Fayette County, WV",34047.258
cty54045,"Logan County, WV",33888.148
cty54053,"Mason County, WV",33637.996
cty54023,"Grant County, WV",33517.324
cty54041,"Lewis County, WV",33352.836
cty54085,"Ritchie County, WV",33165.988
cty54065,"Morgan County, WV",32837.227
cty54097,"Upshur County, WV",32794.852
cty54001,"Barbour County, WV",32679.035
cty54081,"Raleigh County, WV",32539.143
cty54051,"Marshall County, WV",32374.658
cty54037,"Jefferson County, WV",32045.555
cty54049,"Marion County, WV",32005.951
cty54035,"Jackson County, WV",31913.678
cty54099,"Wayne County, WV",31817.479
cty54029,"Hancock County, WV",31429.793
cty53077,"Yakima County, WA",31425.549
cty54003,"Berkeley County, WV",31239.115
cty54033,"Harrison County, WV",31183.459
cty54095,"Tyler County, WV",31083.361
cty54009,"Brooke County, WV",30646.799
cty54063,"Monroe County, WV",30349.424
cty54011,"Cabell County, WV",29369.906
cty54013,"Calhoun County, WV",
cty54017,"Doddridge County, WV",28713.73
cty54021,"Gilmer County, WV",
cty54047,"McDowell County, WV",31410.27
cty54079,"Putnam County, WV",31087.064
cty54025,"Greenbrier County, WV",30926.395
cty54089,"Summers County, WV",30595.945
cty54055,"Mercer County, WV",30314.445
cty54069,"Ohio County, WV",30244.779
cty54061,"Monongalia County, WV",30016.377
cty54083,"Randolph County, WV",29413.391
cty54031,"Hardy County, WV",29056.238
cty54039,"Kanawha County, WV",28312.838
cty54071,"Pendleton County, WV",
cty54073,"Pleasants County, WV",
cty54075,"Pocahontas County, WV",27949.18
cty51590,"Danville city, VA",25496.871
cty54093,"Tucker County, WV",
cty55093,"Pierce County, WI",37809.09
cty55061,"Kewaunee County, WI",37748.32
cty55047,"Green Lake County, WI",37695.613
cty55011,"Buffalo County, WI",37667.781
cty55015,"Calumet County, WI",37552.734
cty55027,"Dodge County, WI",37455.25
cty55019,"Clark County, WI",37393.625
cty55041,"Forest County, WI",36707.039
cty55065,"Lafayette County, WI",36661.492
cty55071,"Manitowoc County, WI",36507.688
cty55095,"Polk County, WI",36482.23
cty55039,"Fond du Lac County, WI",36306.371
cty55013,"Burnett County, WI",36109.484
cty55089,"Ozaukee County, WI",35571.816
cty55023,"Crawford County, WI",35521.941
cty55003,"Ashland County, WI",34701.969
cty54101,"Webster County, WV",34047.465
cty54103,"Wetzel County, WV",33728.543
cty54105,"Wirt County, WV",
cty55029,"Door County, WI",36313.754
cty55043,"Grant County, WI",36132.16
cty55049,"Iowa County, WI",35888.07
cty55087,"Outagamie County, WI",35500.633
cty55017,"Chippewa County, WI",35286.547
cty55057,"Juneau County, WI",35208.742
cty55069,"Lincoln County, WI",35036.941
cty55083,"Oconto County, WI",35014.605
cty55075,"Marinette County, WI",34963.793
cty55005,"Barron County, WI",34943.199
cty55085,"Oneida County, WI",34864.16
cty55073,"Marathon County, WI",34838.094
cty55009,"Brown County, WI",34683.02
cty55033,"Dunn County, WI",34654.656
cty55055,"Jefferson County, WI",34638.891
cty55045,"Green County, WI",34602.57
cty55021,"Columbia County, WI",34530.18
cty54109,"Wyoming County, WV",34209.262
cty55081,"Monroe County, WI",33735.039
cty55067,"Langlade County, WI",33659.23
cty55007,"Bayfield County, WI",33479.98
cty55035,"Eau Claire County, WI",33318.902
cty55077,"Marquette County, WI",33175.602
cty55053,"Jackson County, WI",33103.922
cty55063,"La Crosse County, WI",32410.471
cty55001,"Adams County, WI",32308.293
cty55025,"Dane County, WI",31576.287
cty55031,"Douglas County, WI",31377.336
cty55059,"Kenosha County, WI",30398.084
cty54107,"Wood County, WV",28755.611
cty55079,"Milwaukee County, WI",27815.441
cty55091,"Pepin County, WI",
cty56005,"Campbell County, WY",43417.441
cty56009,"Converse County, WY",41692.652
cty56015,"Goshen County, WY",41190
cty56031,"Platte County, WY",40220.68
cty56037,"Sweetwater County, WY",39954.016
cty56023,"Lincoln County, WY",39326.73
cty56013,"Fremont County, WY",39124.52
cty56041,"Uinta County, WY",38978.617
cty56019,"Johnson County, WY",38705.473
cty56003,"Big Horn County, WY",38599.633
cty56025,"Natrona County, WY",38479.484
cty56033,"Sheridan County, WY",37803.613
cty55131,"Washington County, WI",37481.039
cty55109,"St. Croix County, WI",37065.719
cty56007,"Carbon County, WY",36662.586
cty56029,"Park County, WY",36501.484
cty55119,"Taylor County, WI",36147.02
cty55121,"Trempealeau County, WI",35871.762
cty55115,"Shawano County, WI",35690.234
cty55123,"Vernon County, WI",35607.969
cty55137,"Waushara County, WI",35503.543
cty55133,"Waukesha County, WI",35379.742
cty55111,"Sauk County, WI",35092.543
cty55135,"Waupaca County, WI",35088.027
cty55097,"Portage County, WI",35079.152
cty55117,"Sheboygan County, WI",34864.727
cty55107,"Rusk County, WI",34853.402
cty55099,"Price County, WI",34556.316
cty56043,"Washakie County, WY",34471.859
cty55103,"Richland County, WI",34323.41
cty55141,"Wood County, WI",34142.176
cty55139,"Winnebago County, WI",34018.727
cty55113,"Sawyer County, WI",33663.5
cty56021,"Laramie County, WY",33604.473
cty55127,"Walworth County, WI",33436.781
cty56001,"Albany County, WY",33074.418
cty55129,"Washburn County, WI",33042.02
cty55125,"Vilas County, WI",32864.199
cty55105,"Rock County, WI",30803.15
cty49037,"San Juan County, UT",30344.113
cty55101,"Racine County, WI",29939.492
cty48453,"Travis County, TX",27386.359
cty56017,"Hot Springs County, WY",
cty56045,"Weston County, WY",
cty72003,"Aguada Municipio, PR",
cty72021,"Bayamon Municipio, PR",
cty72127,"San Juan Municipio, PR",19593.115
cty02220,"Sitka City and Borough, AK",
cty08019,"Clear Creek County, CO",
cty08097,"Pitkin County, CO",
cty08103,"Rio Blanco County, CO",
cty08107,"Routt County, CO",
cty17155,"Putnam County, IL",
cty17175,"Stark County, IL",
cty25007,"Dukes County, MA",
cty25019,"Nantucket County, MA",
cty26003,"Alger County, MI",
cty27051,"Grant County, MN",
cty31059,"Fillmore County, NE",
cty32015,"Lander County, NV",
cty38055,"McLean County, ND",
cty38057,"Mercer County, ND",
cty38067,"Pembina County, ND",
cty38073,"Ransom County, ND",
cty49029,"Morgan County, UT",
cty50013,"Grand Isle County, VT",
cty51157,"Rappahannock County, VA",
cty51610,"Falls Church city, VA",
cty56039,"Teton County, WY",
cty46071,"Jackson County, SD",
cty46137,"Ziebach County, SD",
cty46031,"Corson County, SD",
cty46007,"Bennett County, SD",
cty02070,"Dillingham Census Area, AK",
cty02158,"Kusilvak Census Area, AK",
cty30073,"Pondera County, MT",
cty38005,"Benson County, ND",
cty30005,"Blaine County, MT",
cty38085,"Sioux County, ND",
cty38053,"McKenzie County, ND",
cty46102,"Oglala Lakota County, SD",
cty02164,"Lake and Peninsula Borough, AK",
cty46041,"Dewey County, SD",
cty27087,"Mahnomen County, MN",
cty46017,"Buffalo County, SD",
cty46085,"Lyman County, SD",
cty38061,"Mountrail County, ND",
cty55078,"Menominee County, WI",
cty02290,"Yukon-Koyukuk Census Area, AK",
cty02180,"Nome Census Area, AK",22512.414
cty02013,"Aleutians East Borough, AK",
cty53019,"Ferry County, WA",
cty02261,"Valdez-Cordova Census Area, AK",
cty02198,"Prince of Wales-Hyder Census Area, AK",
cty02185,"North Slope Borough, AK",
cty48269,"King County, TX",
cty20105,"Lincoln County, KS",
cty40053,"Grant County, OK",
cty30079,"Prairie County, MT",
cty72025,"Caguas Municipio, PR",
cty51017,"Bath County, VA",
cty40057,"Harmon County, OK",
cty49009,"Daggett County, UT",
cty20195,"Trego County, KS",
cty20081,"Haskell County, KS",
cty38103,"Wells County, ND",
cty40007,"Beaver County, OK",
cty40025,"Cimarron County, OK",
cty48385,"Real County, TX",
